slope,intercept,r2
2.5479435483870994,6.548427419354838,0.65522985290571
2.054402908609516,6.735911287070047,0.7511895691239693
3.609473684210528,6.371052631578947,0.6500893021334269
3.415263157894737,6.38157894736842,0.6306920686839619
2.2216078393698,6.63428587928175,0.5989578299363266
1.9073905949256829,6.808236059044791,0.8062911502910707
2.3964868243466,6.57306847878413,0.7739320405552917
2.0422631015346497,6.813548723003079,0.8629886045903682
3.476249999999998,6.6175,0.5033687606756503
2.152553904208333,6.734294421903905,0.8833214477762849
3.3795652173913036,6.169758454106281,0.8954857296522624
3.9728571428571433,6.331428571428571,0.839961996252408
2.2408771146380673,6.6465196614297195,0.9055421514705468
3.2137500000000014,6.373055555555555,0.6020429074502758
2.467741935483869,6.625483870967743,0.9463395977303568
3.0535278586476227,6.27617789045311,0.727971060698114
2.665990203013704,6.454020014349034,0.8207235359894534
3.3538732187394116,6.374590342389422,0.6277991303624924
2.2384958012887903,6.692523693025756,0.8891132442728017
,,
2.9431343283582105,6.315522388059701,0.8408368606262503
3.0688636363636372,6.2899242424242425,0.8095533362914523
2.929113847716065,6.371341266547756,0.8815789432927218
2.4415579998398664,6.586968173894521,0.7240241077457478
3.312692307692309,6.24,0.9082203126617658
2.4637084658812998,6.587689162808705,0.8043755530321464
2.938587096019262,6.360370899153444,0.6687868107203905
2.860398073121029,6.36576314766133,0.8746710338495468
2.2550490694561285,6.697352480494472,0.8862549575218169
3.8256716417910455,6.338805970149253,0.6702019206314609
2.5465703081734206,6.526320698928384,0.9516738409537137
2.0944236460043646,6.710916848268479,0.529960541501723
2.660986539830004,6.4898624058374175,0.7752468142380574
2.7349253731343293,6.4358208955223875,0.8683856507056595
2.6127404901256934,6.506930187986824,0.966365313274945
2.6041721964140114,6.434661331413037,0.8273428966832164
2.187905659582978,6.535714285714286,0.5803952813092226
2.515743243243243,6.644864864864865,0.646942534397849
2.977500000000001,6.3677777777777775,0.762950047052354
2.036121493736157,6.742200204449042,0.7615126380215795
1.6967847226515487,6.8274513527636875,0.7284687962494653
3.229826086956523,6.31695652173913,0.8624321293030768
2.331367851330467,6.727750823430147,0.46705772788569844
3.366562500000001,6.284999999999999,0.8233262585641941
2.9176442307692314,6.336826923076923,0.799214626757961
2.003932534625922,6.778083664199223,0.827593799909588
2.870463576158941,6.514105960264901,0.7731499238145589
